class,class_label_en,class_label_it,group,group_label_en,group_label_it,division,division_label_en,division_label_it,section,section_label_en,section_label_it
77.33,"77.33 Rental and leasing of office machinery, equipment and computers","77.33 Noleggio e leasing operativo di macchine, attrezzature e computer per ufficio",77.3,"77.3 Rental and leasing of other machinery, equipment and tangible goods","77.3 Noleggio e leasing operativo di altre macchine, attrezzature e beni materiali",77,77 Rental and leasing activities,77 Attività di noleggio e leasing operativo,O,O ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,O ATTIVITÀ AMMINISTRATIVE E DI SERVIZI DI SUPPORTO
77.34,77.34 Rental and leasing of water transport equipment,"77.34 Noleggio e leasing operativo di mezzi di trasporto marittimi, fluviali e lacustri",77.3,"77.3 Rental and leasing of other machinery, equipment and tangible goods","77.3 Noleggio e leasing operativo di altre macchine, attrezzature e beni materiali",77,77 Rental and leasing activities,77 Attività di noleggio e leasing operativo,O,O ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,O ATTIVITÀ AMMINISTRATIVE E DI SERVIZI DI SUPPORTO
77.35,77.35 Rental and leasing of air transport equipment,77.35 Noleggio e leasing operativo di mezzi di trasporto aereo,77.3,"77.3 Rental and leasing of other machinery, equipment and tangible goods","77.3 Noleggio e leasing operativo di altre macchine, attrezzature e beni materiali",77,77 Rental and leasing activities,77 Attività di noleggio e leasing operativo,O,O ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,O ATTIVITÀ AMMINISTRATIVE E DI SERVIZI DI SUPPORTO
77.39,"77.39 Rental and leasing of other machinery, equipment and tangible goods n.e.c.","77.39 Noleggio e leasing operativo di altre macchine, attrezzature e beni materiali n.c.a.",77.3,"77.3 Rental and leasing of other machinery, equipment and tangible goods","77.3 Noleggio e leasing operativo di altre macchine, attrezzature e beni materiali",77,77 Rental and leasing activities,77 Attività di noleggio e leasing operativo,O,O ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,O ATTIVITÀ AMMINISTRATIVE E DI SERVIZI DI SUPPORTO
77.40,"77.40 Leasing of intellectual property and similar products, except copyrighted works","77.40 Concessione dei diritti di sfruttamento di proprietà intellettuale, escluse le opere soggette a diritto d’autore",77.4,"77.4 Leasing of intellectual property and similar products, except copyrighted works","77.4 Concessione dei diritti di sfruttamento di proprietà intellettuale, escluse le opere soggette a diritto d’autore",77,77 Rental and leasing activities,77 Attività di noleggio e leasing operativo,O,O ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,O ATTIVITÀ AMMINISTRATIVE E DI SERVIZI DI SUPPORTO
77.51,"77.51 Intermediation service activities for rental and leasing of cars, motorhomes and trailers","77.51 Attività di servizi di intermediazione per il noleggio e il leasing operativo di automobili, autocaravan e rimorchi",77.5,77.5 Intermediation service activities for rental and leasing of tangible goods and non-financial intangible assets,77.5 Attività di servizi di intermediazione per il noleggio e il leasing operativo di beni materiali e beni immateriali non finanziari,77,77 Rental and leasing activities,77 Attività di noleggio e leasing operativo,O,O ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,O ATTIVITÀ AMMINISTRATIVE E DI SERVIZI DI SUPPORTO
77.52,77.52 Intermediation service activities for rental and leasing of other tangible goods and non-financial intangible assets,77.52 Attività di servizi di intermediazione per il noleggio e il leasing operativo di altri beni materiali e beni immateriali non finanziari,77.5,77.5 Intermediation service activities for rental and leasing of tangible goods and non-financial intangible assets,77.5 Attività di servizi di intermediazione per il noleggio e il leasing operativo di beni materiali e beni immateriali non finanziari,77,77 Rental and leasing activities,77 Attività di noleggio e leasing operativo,O,O ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,O ATTIVITÀ AMMINISTRATIVE E DI SERVIZI DI SUPPORTO
78.10,78.10 Activities of employment placement agencies,78.10 Attività di agenzie di collocamento,78.1,78.1 Activities of employment placement agencies,78.1 Attività di agenzie di collocamento,78,78 Employment activities,"78 Attività di ricerca, selezione, fornitura di risorse umane",O,O ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,O ATTIVITÀ AMMINISTRATIVE E DI SERVIZI DI SUPPORTO
78.20,78.20 Temporary employment agency activities and other human resource provisions,78.20 Attività di agenzie di lavoro interinale e altre attività di fornitura di risorse umane,78.2,78.2 Temporary employment agency activities and other human resource provisions,78.2 Attività di agenzie di lavoro interinale e altre attività di fornitura di risorse umane,78,78 Employment activities,"78 Attività di ricerca, selezione, fornitura di risorse umane",O,O ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,O ATTIVITÀ AMMINISTRATIVE E DI SERVIZI DI SUPPORTO
79.11,79.11 Travel agency activities,79.11 Attività di agenzie di viaggio,79.1,79.1 Travel agency and tour operator activities,79.1 Attività di agenzie di viaggio e tour operator,79,"79 Travel agency, tour operator and other reservation service and related activities","79 Attività di agenzie di viaggio, tour operator e altri servizi di prenotazione e attività connesse",O,O ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,O ATTIVITÀ AMMINISTRATIVE E DI SERVIZI DI SUPPORTO
79.12,79.12 Tour operator activities,79.12 Attività di tour operator,79.1,79.1 Travel agency and tour operator activities,79.1 Attività di agenzie di viaggio e tour operator,79,"79 Travel agency, tour operator and other reservation service and related activities","79 Attività di agenzie di viaggio, tour operator e altri servizi di prenotazione e attività connesse",O,O ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,O ATTIVITÀ AMMINISTRATIVE E DI SERVIZI DI SUPPORTO
79.90,79.90 Other reservation service and related activities,79.90 Altri servizi di prenotazione e attività connesse,79.9,79.9 Other reservation service and related activities,79.9 Altri servizi di prenotazione e attività connesse,79,"79 Travel agency, tour operator and other reservation service and related activities","79 Attività di agenzie di viaggio, tour operator e altri servizi di prenotazione e attività connesse",O,O ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,O ATTIVITÀ AMMINISTRATIVE E DI SERVIZI DI SUPPORTO
80.01,80.01 Investigation and private security activities,80.01 Attività di investigazione e vigilanza privata,80.0,80.0 Investigation and security activities,80.0 Attività di investigazione e vigilanza,80,80 Investigation and security activities,80 Attività di investigazione e vigilanza,O,O ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,O ATTIVITÀ AMMINISTRATIVE E DI SERVIZI DI SUPPORTO
80.09,80.09 Security activities n.e.c.,80.09 Attività di vigilanza n.c.a.,80.0,80.0 Investigation and security activities,80.0 Attività di investigazione e vigilanza,80,80 Investigation and security activities,80 Attività di investigazione e vigilanza,O,O ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,O ATTIVITÀ AMMINISTRATIVE E DI SERVIZI DI SUPPORTO
81.10,81.10 Combined facilities support activities,81.10 Attività di servizi integrati agli edifici,81.1,81.1 Combined facilities support activities,81.1 Attività di servizi integrati agli edifici,81,81 Services to buildings and landscape activities,81 Attività di servizi per edifici e per la cura del paesaggio,O,O ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,O ATTIVITÀ AMMINISTRATIVE E DI SERVIZI DI SUPPORTO
81.21,81.21 General cleaning of buildings,81.21 Attività di pulizia generale di edifici,81.2,81.2 Cleaning activities,81.2 Attività di pulizia,81,81 Services to buildings and landscape activities,81 Attività di servizi per edifici e per la cura del paesaggio,O,O ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,O ATTIVITÀ AMMINISTRATIVE E DI SERVIZI DI SUPPORTO
81.22,81.22 Other building and industrial cleaning activities,81.22 Altre attività di pulizia di edifici e pulizia industriale,81.2,81.2 Cleaning activities,81.2 Attività di pulizia,81,81 Services to buildings and landscape activities,81 Attività di servizi per edifici e per la cura del paesaggio,O,O ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,O ATTIVITÀ AMMINISTRATIVE E DI SERVIZI DI SUPPORTO
81.23,81.23 Other cleaning activities,81.23 Altre attività di pulizia,81.2,81.2 Cleaning activities,81.2 Attività di pulizia,81,81 Services to buildings and landscape activities,81 Attività di servizi per edifici e per la cura del paesaggio,O,O ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,O ATTIVITÀ AMMINISTRATIVE E DI SERVIZI DI SUPPORTO
81.30,81.30 Landscape service activities,81.30 Attività di servizi per la cura del paesaggio,81.3,81.3 Landscape service activities,81.3 Attività di servizi per la cura del paesaggio,81,81 Services to buildings and landscape activities,81 Attività di servizi per edifici e per la cura del paesaggio,O,O ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,O ATTIVITÀ AMMINISTRATIVE E DI SERVIZI DI SUPPORTO
82.10,82.10 Office administrative and support activities,82.10 Attività amministrative e di supporto per le funzioni di ufficio,82.1,82.1 Office administrative and support activities,82.1 Attività amministrative e di supporto per le funzioni di ufficio,82,"82 Office administrative, office support and other business support activities","82 Attività amministrative, di supporto per le funzioni di ufficio e altri servizi di supporto alle imprese",O,O ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,O ATTIVITÀ AMMINISTRATIVE E DI SERVIZI DI SUPPORTO
82.20,82.20 Activities of call centres,82.20 Attività dei call center,82.2,82.2 Activities of call centres,82.2 Attività dei call center,82,"82 Office administrative, office support and other business support activities","82 Attività amministrative, di supporto per le funzioni di ufficio e altri servizi di supporto alle imprese",O,O ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,O ATTIVITÀ AMMINISTRATIVE E DI SERVIZI DI SUPPORTO
82.30,82.30 Organisation of conventions and trade shows,82.30 Organizzazione di convegni e fiere,82.3,82.3 Organisation of conventions and trade shows,82.3 Organizzazione di convegni e fiere,82,"82 Office administrative, office support and other business support activities","82 Attività amministrative, di supporto per le funzioni di ufficio e altri servizi di supporto alle imprese",O,O ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,O ATTIVITÀ AMMINISTRATIVE E DI SERVIZI DI SUPPORTO
82.40,82.40 Intermediation service activities for business support service activities n.e.c.,82.40 Attività di servizi di intermediazione per servizi di supporto alle imprese n.c.a.,82.4,82.4 Intermediation service activities for business support service activities n.e.c.,82.4 Attività di servizi di intermediazione per servizi di supporto alle imprese n.c.a.,82,"82 Office administrative, office support and other business support activities","82 Attività amministrative, di supporto per le funzioni di ufficio e altri servizi di supporto alle imprese",O,O ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,O ATTIVITÀ AMMINISTRATIVE E DI SERVIZI DI SUPPORTO
82.91,82.91 Activities of collection agencies and credit bureaus,"82.91 Attività di recupero crediti, di informazioni commerciali e di rating",82.9,82.9 Business support service activities n.e.c.,82.9 Servizi di supporto alle imprese n.c.a.,82,"82 Office administrative, office support and other business support activities","82 Attività amministrative, di supporto per le funzioni di ufficio e altri servizi di supporto alle imprese",O,O ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,O ATTIVITÀ AMMINISTRATIVE E DI SERVIZI DI SUPPORTO
82.92,82.92 Packaging activities,82.92 Attività di imballaggio,82.9,82.9 Business support service activities n.e.c.,82.9 Servizi di supporto alle imprese n.c.a.,82,"82 Office administrative, office support and other business support activities","82 Attività amministrative, di supporto per le funzioni di ufficio e altri servizi di supporto alle imprese",O,O ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,O ATTIVITÀ AMMINISTRATIVE E DI SERVIZI DI SUPPORTO
82.99,82.99 Other business support service activities n.e.c.,82.99 Altri servizi di supporto alle imprese n.c.a.,82.9,82.9 Business support service activities n.e.c.,82.9 Servizi di supporto alle imprese n.c.a.,82,"82 Office administrative, office support and other business support activities","82 Attività amministrative, di supporto per le funzioni di ufficio e altri servizi di supporto alle imprese",O,O ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,O ATTIVITÀ AMMINISTRATIVE E DI SERVIZI DI SUPPORTO
84.11,84.11 General public administration activities,84.11 Attività generali di amministrazione pubblica,84.1,"84.1 Administration of the State and the economic, social and environmental policies of the community","84.1 Amministrazione dello Stato e delle politiche economiche, sociali e ambientali della comunità",84,84 Public administration and defence; compulsory social security,84 Amministrazione pubblica e difesa; assicurazione sociale obbligatoria,P,P PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,P AMMINISTRAZIONE PUBBLICA E DIFESA; ASSICURAZIONE SOCIALE OBBLIGATORIA
84.12,"84.12 Regulation of health care, education, cultural services and other social services","84.12 Regolamentazione dei servizi di assistenza sanitaria, istruzione, servizi culturali e di altri servizi sociali",84.1,"84.1 Administration of the State and the economic, social and environmental policies of the community","84.1 Amministrazione dello Stato e delle politiche economiche, sociali e ambientali della comunità",84,84 Public administration and defence; compulsory social security,84 Amministrazione pubblica e difesa; assicurazione sociale obbligatoria,P,P PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,P AMMINISTRAZIONE PUBBLICA E DIFESA; ASSICURAZIONE SOCIALE OBBLIGATORIA
84.13,84.13 Regulation of and contribution to more efficient operation of businesses,84.13 Regolamentazione delle attività che contribuiscono a una più efficiente gestione delle attività economiche,84.1,"84.1 Administration of the State and the economic, social and environmental policies of the community","84.1 Amministrazione dello Stato e delle politiche economiche, sociali e ambientali della comunità",84,84 Public administration and defence; compulsory social security,84 Amministrazione pubblica e difesa; assicurazione sociale obbligatoria,P,P PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,P AMMINISTRAZIONE PUBBLICA E DIFESA; ASSICURAZIONE SOCIALE OBBLIGATORIA
84.21,84.21 Foreign affairs,84.21 Affari esteri,84.2,84.2 Provision of services to the community as a whole,84.2 Erogazione di servizi collettivi,84,84 Public administration and defence; compulsory social security,84 Amministrazione pubblica e difesa; assicurazione sociale obbligatoria,P,P PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,P AMMINISTRAZIONE PUBBLICA E DIFESA; ASSICURAZIONE SOCIALE OBBLIGATORIA
84.22,84.22 Defence activities,84.22 Difesa nazionale,84.2,84.2 Provision of services to the community as a whole,84.2 Erogazione di servizi collettivi,84,84 Public administration and defence; compulsory social security,84 Amministrazione pubblica e difesa; assicurazione sociale obbligatoria,P,P PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,P AMMINISTRAZIONE PUBBLICA E DIFESA; ASSICURAZIONE SOCIALE OBBLIGATORIA
84.23,84.23 Justice and judicial activities,84.23 Giustizia e attività giudiziarie,84.2,84.2 Provision of services to the community as a whole,84.2 Erogazione di servizi collettivi,84,84 Public administration and defence; compulsory social security,84 Amministrazione pubblica e difesa; assicurazione sociale obbligatoria,P,P PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,P AMMINISTRAZIONE PUBBLICA E DIFESA; ASSICURAZIONE SOCIALE OBBLIGATORIA
84.24,84.24 Public order and safety activities,84.24 Ordine pubblico e sicurezza nazionale,84.2,84.2 Provision of services to the community as a whole,84.2 Erogazione di servizi collettivi,84,84 Public administration and defence; compulsory social security,84 Amministrazione pubblica e difesa; assicurazione sociale obbligatoria,P,P PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,P AMMINISTRAZIONE PUBBLICA E DIFESA; ASSICURAZIONE SOCIALE OBBLIGATORIA
84.25,84.25 Fire service activities,84.25 Servizi antincendio,84.2,84.2 Provision of services to the community as a whole,84.2 Erogazione di servizi collettivi,84,84 Public administration and defence; compulsory social security,84 Amministrazione pubblica e difesa; assicurazione sociale obbligatoria,P,P PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,P AMMINISTRAZIONE PUBBLICA E DIFESA; ASSICURAZIONE SOCIALE OBBLIGATORIA
84.30,84.30 Compulsory social security activities,84.30 Assicurazione sociale obbligatoria,84.3,84.3 Compulsory social security activities,84.3 Assicurazione sociale obbligatoria,84,84 Public administration and defence; compulsory social security,84 Amministrazione pubblica e difesa; assicurazione sociale obbligatoria,P,P PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,P AMMINISTRAZIONE PUBBLICA E DIFESA; ASSICURAZIONE SOCIALE OBBLIGATORIA
85.10,85.10 Pre-primary education,85.10 Istruzione prescolastica,85.1,85.1 Pre-primary education,85.1 Istruzione prescolastica,85,85 Education,85 Istruzione e formazione,Q,Q EDUCATION,Q ISTRUZIONE E FORMAZIONE
85.20,85.20 Primary education,85.20 Istruzione primaria,85.2,85.2 Primary education,85.2 Istruzione primaria,85,85 Education,85 Istruzione e formazione,Q,Q EDUCATION,Q ISTRUZIONE E FORMAZIONE
85.31,85.31 General secondary education,85.31 Istruzione secondaria di formazione generale,85.3,85.3 Secondary and post-secondary non-tertiary education,85.3 Istruzione secondaria e post-secondaria non terziaria,85,85 Education,85 Istruzione e formazione,Q,Q EDUCATION,Q ISTRUZIONE E FORMAZIONE
85.32,85.32 Vocational secondary education,85.32 Istruzione secondaria professionale,85.3,85.3 Secondary and post-secondary non-tertiary education,85.3 Istruzione secondaria e post-secondaria non terziaria,85,85 Education,85 Istruzione e formazione,Q,Q EDUCATION,Q ISTRUZIONE E FORMAZIONE
85.33,85.33 Post-secondary non-tertiary education,85.33 Istruzione post-secondaria non terziaria,85.3,85.3 Secondary and post-secondary non-tertiary education,85.3 Istruzione secondaria e post-secondaria non terziaria,85,85 Education,85 Istruzione e formazione,Q,Q EDUCATION,Q ISTRUZIONE E FORMAZIONE
85.40,85.40 Tertiary education,85.40 Istruzione terziaria,85.4,85.4 Tertiary education,85.4 Istruzione terziaria,85,85 Education,85 Istruzione e formazione,Q,Q EDUCATION,Q ISTRUZIONE E FORMAZIONE
85.51,85.51 Sports and recreation education,85.51 Formazione sportiva e ricreativa,85.5,85.5 Other education,85.5 Altri servizi di istruzione e formazione,85,85 Education,85 Istruzione e formazione,Q,Q EDUCATION,Q ISTRUZIONE E FORMAZIONE
85.52,85.52 Cultural education,85.52 Formazione culturale,85.5,85.5 Other education,85.5 Altri servizi di istruzione e formazione,85,85 Education,85 Istruzione e formazione,Q,Q EDUCATION,Q ISTRUZIONE E FORMAZIONE
85.53,85.53 Driving school activities,85.53 Attività di scuole guida,85.5,85.5 Other education,85.5 Altri servizi di istruzione e formazione,85,85 Education,85 Istruzione e formazione,Q,Q EDUCATION,Q ISTRUZIONE E FORMAZIONE
85.59,85.59 Other education n.e.c.,85.59 Altri servizi di istruzione e formazione n.c.a.,85.5,85.5 Other education,85.5 Altri servizi di istruzione e formazione,85,85 Education,85 Istruzione e formazione,Q,Q EDUCATION,Q ISTRUZIONE E FORMAZIONE
85.61,85.61 Intermediation service activities for courses and tutors,85.61 Attività di servizi di intermediazione per corsi e tutor,85.6,85.6 Educational support activities,85.6 Servizi di supporto all'istruzione e formazione,85,85 Education,85 Istruzione e formazione,Q,Q EDUCATION,Q ISTRUZIONE E FORMAZIONE
85.69,85.69 Educational support activities n.e.c.,85.69 Altri servizi di supporto all'istruzione e formazione n.c.a.,85.6,85.6 Educational support activities,85.6 Servizi di supporto all'istruzione e formazione,85,85 Education,85 Istruzione e formazione,Q,Q EDUCATION,Q ISTRUZIONE E FORMAZIONE
86.10,86.10 Hospital activities,86.10 Attività ospedaliere,86.1,86.1 Hospital activities,86.1 Attività ospedaliere,86,86 Human health activities,86 Attività per la salute umana,R,R HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,R ATTIVITÀ PER LA SALUTE UMANA E DI ASSISTENZA SOCIALE
86.21,86.21 General medical practice activities,86.21 Attività di medicina generale,86.2,86.2 Medical and dental practice activities,86.2 Attività mediche e odontoiatriche,86,86 Human health activities,86 Attività per la salute umana,R,R HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,R ATTIVITÀ PER LA SALUTE UMANA E DI ASSISTENZA SOCIALE
86.22,86.22 Medical specialists activities,86.22 Attività di medicina specialistica,86.2,86.2 Medical and dental practice activities,86.2 Attività mediche e odontoiatriche,86,86 Human health activities,86 Attività per la salute umana,R,R HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,R ATTIVITÀ PER LA SALUTE UMANA E DI ASSISTENZA SOCIALE
86.23,86.23 Dental practice care activities,86.23 Attività odontoiatriche,86.2,86.2 Medical and dental practice activities,86.2 Attività mediche e odontoiatriche,86,86 Human health activities,86 Attività per la salute umana,R,R HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,R ATTIVITÀ PER LA SALUTE UMANA E DI ASSISTENZA SOCIALE
86.91,86.91 Diagnostic imaging services and medical laboratory activities,86.91 Attività di diagnostica per immagini e di laboratorio medico,86.9,86.9 Other human health activities,86.9 Altre attività per la salute umana,86,86 Human health activities,86 Attività per la salute umana,R,R HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,R ATTIVITÀ PER LA SALUTE UMANA E DI ASSISTENZA SOCIALE
86.92,86.92 Patient transportation by ambulance,86.92 Trasporto di pazienti in ambulanza,86.9,86.9 Other human health activities,86.9 Altre attività per la salute umana,86,86 Human health activities,86 Attività per la salute umana,R,R HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,R ATTIVITÀ PER LA SALUTE UMANA E DI ASSISTENZA SOCIALE
86.93,"86.93 Activities of psychologists and psychotherapists, except medical doctors","86.93 Attività di psicologi e psicoterapeuti, esclusi i medici",86.9,86.9 Other human health activities,86.9 Altre attività per la salute umana,86,86 Human health activities,86 Attività per la salute umana,R,R HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,R ATTIVITÀ PER LA SALUTE UMANA E DI ASSISTENZA SOCIALE
86.94,86.94 Nursing and midwifery activities,86.94 Attività infermieristiche e ostetriche,86.9,86.9 Other human health activities,86.9 Altre attività per la salute umana,86,86 Human health activities,86 Attività per la salute umana,R,R HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,R ATTIVITÀ PER LA SALUTE UMANA E DI ASSISTENZA SOCIALE
86.95,86.95 Physiotherapy activities,86.95 Attività di fisioterapia,86.9,86.9 Other human health activities,86.9 Altre attività per la salute umana,86,86 Human health activities,86 Attività per la salute umana,R,R HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,R ATTIVITÀ PER LA SALUTE UMANA E DI ASSISTENZA SOCIALE
86.96,"86.96 Traditional, complementary and alternative medicine activities",86.96 Attività di medicine complementari e alternative,86.9,86.9 Other human health activities,86.9 Altre attività per la salute umana,86,86 Human health activities,86 Attività per la salute umana,R,R HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,R ATTIVITÀ PER LA SALUTE UMANA E DI ASSISTENZA SOCIALE
86.97,"86.97 Intermediation service activities for medical, dental and other human health services","86.97 Attività di servizi di intermediazione per attività mediche, odontoiatriche e altri servizi per la salute umana",86.9,86.9 Other human health activities,86.9 Altre attività per la salute umana,86,86 Human health activities,86 Attività per la salute umana,R,R HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,R ATTIVITÀ PER LA SALUTE UMANA E DI ASSISTENZA SOCIALE
86.99,86.99 Other human health activities n.e.c.,86.99 Altre attività per la salute umana n.c.a.,86.9,86.9 Other human health activities,86.9 Altre attività per la salute umana,86,86 Human health activities,86 Attività per la salute umana,R,R HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,R ATTIVITÀ PER LA SALUTE UMANA E DI ASSISTENZA SOCIALE
87.10,87.10 Residential nursing care activities,87.10 Attività di assistenza infermieristica residenziale,87.1,87.1 Residential nursing care activities,87.1 Attività di assistenza infermieristica residenziale,87,87 Residential care activities,87 Attività di assistenza residenziale,R,R HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,R ATTIVITÀ PER LA SALUTE UMANA E DI ASSISTENZA SOCIALE
87.20,87.20 Residential care activities for persons living with or having a diagnosis of a mental illness or substance abuse,87.20 Attività di assistenza residenziale per persone affette da disturbi mentali o abuso di sostanze,87.2,87.2 Residential care activities for persons living with or having a diagnosis of a mental illness or substance abuse,87.2 Attività di assistenza residenziale per persone affette da disturbi mentali o abuso di sostanze,87,87 Residential care activities,87 Attività di assistenza residenziale,R,R HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,R ATTIVITÀ PER LA SALUTE UMANA E DI ASSISTENZA SOCIALE
87.30,87.30 Residential care activities for older persons or persons with physical disabilities,87.30 Attività di assistenza residenziale per anziani o persone con disabilità fisiche,87.3,87.3 Residential care activities for older persons or persons with physical disabilities,87.3 Attività di assistenza residenziale per anziani o persone con disabilità fisiche,87,87 Residential care activities,87 Attività di assistenza residenziale,R,R HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,R ATTIVITÀ PER LA SALUTE UMANA E DI ASSISTENZA SOCIALE
87.91,87.91 Intermediation service activities for residential care activities,87.91 Attività di servizi di intermediazione per attività di assistenza residenziale,87.9,87.9 Other residential care activities,87.9 Altre attività di assistenza residenziale,87,87 Residential care activities,87 Attività di assistenza residenziale,R,R HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,R ATTIVITÀ PER LA SALUTE UMANA E DI ASSISTENZA SOCIALE
87.99,87.99 Other residential care activities n.e.c.,87.99 Altre attività di assistenza residenziale n.c.a.,87.9,87.9 Other residential care activities,87.9 Altre attività di assistenza residenziale,87,87 Residential care activities,87 Attività di assistenza residenziale,R,R HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,R ATTIVITÀ PER LA SALUTE UMANA E DI ASSISTENZA SOCIALE
88.10,88.10 Social work activities without accommodation for older persons or persons with disabilities,88.10 Attività di assistenza sociale non residenziale per anziani o persone con disabilità,88.1,88.1 Social work activities without accommodation for older persons or persons with disabilities,88.1 Attività di assistenza sociale non residenziale per anziani o persone con disabilità,88,88 Social work activities without accommodation,88 Attività di assistenza sociale non residenziale,R,R HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,R ATTIVITÀ PER LA SALUTE UMANA E DI ASSISTENZA SOCIALE
88.91,88.91 Child day-care activities,88.91 Attività di assistenza diurna per l’infanzia,88.9,88.9 Other social work activities without accommodation,88.9 Altre attività di assistenza sociale non residenziale,88,88 Social work activities without accommodation,88 Attività di assistenza sociale non residenziale,R,R HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,R ATTIVITÀ PER LA SALUTE UMANA E DI ASSISTENZA SOCIALE
88.99,88.99 Other social work activities without accommodation n.e.c.,88.99 Altre attività di assistenza sociale non residenziale n.c.a.,88.9,88.9 Other social work activities without accommodation,88.9 Altre attività di assistenza sociale non residenziale,88,88 Social work activities without accommodation,88 Attività di assistenza sociale non residenziale,R,R HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,R ATTIVITÀ PER LA SALUTE UMANA E DI ASSISTENZA SOCIALE
90.11,90.11 Literary creation and musical composition activities,90.11 Attività di creazione letteraria e composizione musicale,90.1,90.1 Arts creation activities,90.1 Attività di creazione artistica,90,90 Arts creation and performing arts activities,90 Attività di creazione artistica e rappresentazioni artistiche,S,"S ARTS, SPORTS AND RECREATION","S ATTIVITÀ ARTISTICHE, SPORTIVE E DI DIVERTIMENTO"
90.12,90.12 Visual arts creation activities,90.12 Attività di creazione di arti visive,90.1,90.1 Arts creation activities,90.1 Attività di creazione artistica,90,90 Arts creation and performing arts activities,90 Attività di creazione artistica e rappresentazioni artistiche,S,"S ARTS, SPORTS AND RECREATION","S ATTIVITÀ ARTISTICHE, SPORTIVE E DI DIVERTIMENTO"
90.13,90.13 Other arts creation activities,90.13 Altre attività di creazione artistica,90.1,90.1 Arts creation activities,90.1 Attività di creazione artistica,90,90 Arts creation and performing arts activities,90 Attività di creazione artistica e rappresentazioni artistiche,S,"S ARTS, SPORTS AND RECREATION","S ATTIVITÀ ARTISTICHE, SPORTIVE E DI DIVERTIMENTO"
90.20,90.20 Activities of performing arts,90.20 Attività di arti performative e rappresentazioni artistiche,90.2,90.2 Activities of performing arts,90.2 Attività di arti performative e rappresentazioni artistiche,90,90 Arts creation and performing arts activities,90 Attività di creazione artistica e rappresentazioni artistiche,S,"S ARTS, SPORTS AND RECREATION","S ATTIVITÀ ARTISTICHE, SPORTIVE E DI DIVERTIMENTO"
